Llistat del pla docent per estudi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Centre: ;;;6 - Facultat de Ciències, Tecnologia i Enginyeries;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Estudi: ;;;Tots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Curs acadèmic: ;;;2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Identificador element;Centre;Descripció del Centre;Pla;Descripció del Pla;Codi de l'assignatura;Assignatura;Curs;Tipus de l?assignatura;Crèdits ECTS;Classe;Categoria;Tipologia;Grup;Observacions;Estudiants matriculats;places;Estudiants previstos assignatura;Estudiants màxim propis grup;Hores previstes per grup;Tipus del període;Valor del període;Torn;Idioma;Modalitat;Matricula Out;Altres plans de l?assignatura;Criteri d?assignació;Grup pare;EstudiGrup pare;Macrogrups fills;Matriculats fills;Identificador elementFill1;Identificador elementFill2;Identificador elementFill3;Identificador elementFill4;Identificador elementFill5;Identificador elementFill6;Identificador elementFill7;Identificador elementFill8;Identificador elementFill9;Identificador elementFill10;Identificador elementFill11;Identificador elementFill12;Identificador elementFill13;Identificador elementFill14;Identificador elementFill15;Identificador elementFill16;Identificador elementFill17;Identificador elementFill18;Identificador elementFill19;Identificador elementFill20;Identificador elementFill21;Identificador elementFill22;Identificador elementFill23
25_16683_1502;6;Facultat de Ciències, Tecnologia i Enginyeries;25;Enginyeria Mecatrònica;16683;Enginyeria de Processos de Fabricació;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1502; ;0;12;20;12;40;S;2;Torn Tarda;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
25_16684_15;6;Facultat de Ciències, Tecnologia i Enginyeries;25;Enginyeria Mecatrònica;16684;Fabricació Avançada;4;Normal;6;Optativa;NO ESTÀNDARD;Grup Classe en anglès;15; ;12;25;0;25;120;S;2;Torn Tarda;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
25_16684_1501;6;Facultat de Ciències, Tecnologia i Enginyeries;25;Enginyeria Mecatrònica;16684;Fabricació Avançada;4;Normal;6;Optativa;NO ESTÀNDARD;Laboratori / Taller;1501; ;0;12;0;12;120;S;2;Torn Tarda;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
25_16685_15;6;Facultat de Ciències, Tecnologia i Enginyeries;25;Enginyeria Mecatrònica;16685;Bases de Dades;4;Normal;6;Optativa;ESTÀNDARD;Grup Classe;15; ;7;10;5;10;0;S;2;Torn Matí;Català;Presencial;0;;Manual;0;104_15835_15;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16956_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16956;Realitat Virtual i Realitat Augmentada en la Indústria de l'Automoció;4;Normal;3;Optativa;ESTÀNDARD;Grup Classe en anglès;51; ;23;25;20;25;120;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
107_16957_51;6;Facultat de Ciències, Tecnologia i Enginyeries;107;Enginyeria de l'Automoció;16957;Disseny de Superfícies per a l'Automoció ;4;Normal;3;Optativa;ESTÀNDARD;Grup Classe en anglès;51; ;23;40;30;40;120;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
104_16958_15;6;Facultat de Ciències, Tecnologia i Enginyeries;104;Multimèdia. Aplicacions i Videojocs;16958;Gamificació;4;Normal;3;Optativa;ESTÀNDARD;Grup Classe;15; ;9;25;20;25;120;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
104_16959_15;6;Facultat de Ciències, Tecnologia i Enginyeries;104;Multimèdia. Aplicacions i Videojocs;16959;Realitat Virtual i Augmentada;4;Normal;6;Optativa;NO ESTÀNDARD;Grup Classe;15; ;7;20;20;20;120;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
104_16959_1501;6;Facultat de Ciències, Tecnologia i Enginyeries;104;Multimèdia. Aplicacions i Videojocs;16959;Realitat Virtual i Augmentada;4;Normal;6;Optativa;NO ESTÀNDARD;Laboratori / Taller;1501; ;0;20;20;20;120;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
104_16961_15;6;Facultat de Ciències, Tecnologia i Enginyeries;104;Multimèdia. Aplicacions i Videojocs;16961;Animació Avançada;4;Normal;6;Optativa;NO ESTÀNDARD;Grup Classe;15; ;8;20;20;20;120;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
104_16961_1501;6;Facultat de Ciències, Tecnologia i Enginyeries;104;Multimèdia. Aplicacions i Videojocs;16961;Animació Avançada;4;Normal;6;Optativa;NO ESTÀNDARD;Laboratori / Taller;1501; ;0;20;20;20;120;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
45_16962_1;6;Facultat de Ciències, Tecnologia i Enginyeries;45;Anàlisi de Dades Òmiques / Omics Data Analysis;16962;Bioinformàtica ;1;Normal;8;Obligatòria;ESTÀNDARD;Docència Fora dedicació;1; ;0;0;30;0;320;A;0;Torn Matí;Anglès; ;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
45_16962_55;6;Facultat de Ciències, Tecnologia i Enginyeries;45;Anàlisi de Dades Òmiques / Omics Data Analysis;16962;Bioinformàtica ;1;Normal;8;Obligatòria;ESTÀNDARD;Grup Classe;55; ;6;15;30;15;320;A;0;Torn Tarda;Anglès;Presencial;0;;Manual;0;;1;13;45_16962_59;;;;;;;;;;;;;;;;;;;;;;
45_16962_59;6;Facultat de Ciències, Tecnologia i Enginyeries;45;Anàlisi de Dades Òmiques / Omics Data Analysis;16962;Bioinformàtica ;1;Normal;8;Obligatòria;ESTÀNDARD;Grup Classe;59; ;13;22;30;22;320;A;0;Torn Mixt;Anglès;Online;0;;Manual;0;45_16962_55;0;0;;;;;;;;;;;;;;;;;;;;;;;
45_16963_1;6;Facultat de Ciències, Tecnologia i Enginyeries;45;Anàlisi de Dades Òmiques / Omics Data Analysis;16963;Aplicacions ;1;Normal;6;Obligatòria;ESTÀNDARD;Docència Fora dedicació;1; ;0;0;30;0;240;A;0;Torn Matí;Anglès; ;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
45_16963_55;6;Facultat de Ciències, Tecnologia i Enginyeries;45;Anàlisi de Dades Òmiques / Omics Data Analysis;16963;Aplicacions ;1;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;55; ;6;15;30;15;240;A;0;Torn Tarda;Anglès;Presencial;0;;Manual;0;;1;13;45_16963_59;;;;;;;;;;;;;;;;;;;;;;
45_16963_59;6;Facultat de Ciències, Tecnologia i Enginyeries;45;Anàlisi de Dades Òmiques / Omics Data Analysis;16963;Aplicacions ;1;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;59; ;13;22;30;22;240;A;0;Torn Mixt;Anglès;Online;0;;Manual;0;45_16963_55;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17201_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17201;Química;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;71;73;50;73;180;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17201_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17201;Química;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;30;50;30;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17201_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17201;Química;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;30;50;30;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17202_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17202;Biofísica;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;64;70;50;70;180;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17202_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17202;Biofísica;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;30;50;30;60;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17202_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17202;Biofísica;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;30;50;30;60;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17203_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17203;Laboratori de Bioquímica i Biologia;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;56;65;50;65;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17203_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17203;Laboratori de Bioquímica i Biologia;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;16;50;16;200;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17203_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17203;Laboratori de Bioquímica i Biologia;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;16;50;16;200;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17203_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17203;Laboratori de Bioquímica i Biologia;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;16;50;16;200;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17203_1104;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17203;Laboratori de Bioquímica i Biologia;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1104; ;0;16;50;16;200;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17204_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17204;Laboratori de Química i Tècniques Instrumentals;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;58;65;50;65;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17204_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17204;Laboratori de Química i Tècniques Instrumentals;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;16;50;16;200;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17204_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17204;Laboratori de Química i Tècniques Instrumentals;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;16;50;16;200;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17204_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17204;Laboratori de Química i Tècniques Instrumentals;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;16;50;16;200;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17204_1104;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17204;Laboratori de Química i Tècniques Instrumentals;1;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1104; ;0;16;50;16;200;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17205_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17205;Genètica Humana;1;Normal;6;Formació bàsica;ESTÀNDARD;Grup Classe;11; ;62;70;50;70;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17206_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17206;Biologia Cel·lular i Tissular;1;Normal;6;Formació bàsica;ESTÀNDARD;Grup Classe;11; ;68;70;50;70;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17207_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17207;Bioquímica;1;Normal;6;Formació bàsica;ESTÀNDARD;Grup Classe;11; ;63;70;50;70;240;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17208_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17208;Genètica Molecular;1;Normal;6;Formació bàsica;ESTÀNDARD;Grup Classe en anglès;11; ;66;70;50;70;240;S;2;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17209_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17209;Microbiologia;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;44;65;0;65;180;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17209_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17209;Microbiologia;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;16;0;16;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17209_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17209;Microbiologia;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;16;0;16;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17209_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17209;Microbiologia;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;16;0;16;60;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17210_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17210;Fisiologia i Anatomia Humana I;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;50;65;0;65;200;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17210_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17210;Fisiologia i Anatomia Humana I;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;16;0;16;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17210_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17210;Fisiologia i Anatomia Humana I;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;16;0;16;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17210_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17210;Fisiologia i Anatomia Humana I;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;16;0;16;40;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17211_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17211;Fisiologia i Anatomia Humana II;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Grup Classe;11; ;49;65;0;65;200;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17211_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17211;Fisiologia i Anatomia Humana II;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;16;0;16;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17211_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17211;Fisiologia i Anatomia Humana II;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;16;0;16;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17211_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17211;Fisiologia i Anatomia Humana II;2;Normal;6;Formació bàsica;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;16;0;16;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17212_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17212;Regulació del Metabolisme;  ;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;11; ;3;65;0;65;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17213_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17213;Senyalització Cel·lular i Regulació Gènica;2;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;11; ;52;65;0;65;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17214_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17214;Biologia del Desenvolupament;3;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe;11; ;42;65;0;65;120;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17215_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17215;Immunologia;  ;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;11; ;35;70;0;70;240;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17215_12;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17215;Immunologia;  ;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;12; ;55;65;0;65;240;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17216_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17216;Virologia;2;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe;11; ;49;65;0;65;120;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17217_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17217;Bases Moleculars i Cel·lulars de les Malalties;3;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;11; ;44;65;0;65;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17218_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17218;Farmacologia i Toxicologia;3;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe;11; ;47;65;0;65;180;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17218_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17218;Farmacologia i Toxicologia;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;16;0;16;60;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17218_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17218;Farmacologia i Toxicologia;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;16;0;16;60;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17218_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17218;Farmacologia i Toxicologia;3;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;16;0;16;60;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17219_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17219;Neurobiologia i Malalties del Sistema Nerviós Central;3;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;11; ;41;65;0;65;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17219_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17219;Neurobiologia i Malalties del Sistema Nerviós Central;3;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;25;0;25;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17219_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17219;Neurobiologia i Malalties del Sistema Nerviós Central;3;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;25;0;25;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17220_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17220;Malalties del Sistema Endocrí;3;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe;11; ;43;65;0;65;80;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17220_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17220;Malalties del Sistema Endocrí;3;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;25;0;25;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17220_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17220;Malalties del Sistema Endocrí;3;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;25;0;25;40;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17221_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17221;Biologia del Càncer;4;Normal;6;Obligatòria;NO ESTÀNDARD;Grup Classe en anglès;11; ;42;65;0;65;180;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17221_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17221;Biologia del Càncer;4;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;10;0;10;60;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17221_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17221;Biologia del Càncer;4;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;10;0;10;60;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17221_1103;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17221;Biologia del Càncer;4;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1103; ;0;10;0;10;60;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17221_1104;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17221;Biologia del Càncer;4;Normal;6;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1104; ;0;10;0;10;60;S;1;Torn Matí;Anglès;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17222_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17222;Malalties Cardiovasculars i del Sistema Respiratori;4;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe;11; ;43;65;0;65;120;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17223_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17223;Tecnologies Òmiques;2;Normal;3;Obligatòria;NO ESTÀNDARD;Grup Classe en anglès;11; ;49;65;0;65;100;S;1;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17223_1101;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17223;Tecnologies Òmiques;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1101; ;0;25;0;25;20;S;1;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17223_1102;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17223;Tecnologies Òmiques;2;Normal;3;Obligatòria;NO ESTÀNDARD;Laboratori / Taller;1102; ;0;25;0;25;20;S;1;Torn Matí;Anglès;Presencial;0;1001,1002,1003,1009;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17224_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17224;Enginyeria Genètica;3;Normal;6;Obligatòria;ESTÀNDARD;Grup Classe;11; ;37;65;0;65;240;S;1;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
92_17225_11;6;Facultat de Ciències, Tecnologia i Enginyeries;92;Biomedicina;17225;Tècniques de Diagnòstic per la Imatge;3;Normal;3;Obligatòria;ESTÀNDARD;Grup Classe;11; ;44;65;0;65;120;S;2;Torn Matí;Català;Presencial;0;;Manual;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;
